samples,RALA.1,DBN1,KRT80,CHPT1,CHPT1.1,RILPL2,RLN2,PNRC2,PNRC2.1,JAK2.1,STC2.1,IL6ST.4,STXBP3,SEC14L2,SEC14L2.1
GSM2738883,1.93412416777778,0.769369331111111,0.307789432222222,2.24625964555556,1.07883545888889,1.72745132,0.501373504444444,2.34399786333333,1.02443014777778,0.363369838888889,0.862554262222222,2.47735363888889,1.98681449666667,0.522792721111111,0.262291981111111
GSM2738884,2.08568651444444,0.869821698888889,0.264065931111111,2.35915490333333,0.802664914444444,1.38007448888889,0.112171433333333,2.6151241,1.12315537,0.625853831111111,1.32526692555556,2.27095187333333,1.96070888888889,0.231235734444444,0.0399448611111111
GSM2738885,2.38441486555556,1.47393457555556,0.19869366,1.52492482,0.747723376666667,0.943421681111111,-0.22291067,2.08290316666667,0.704961741111111,0.587396923333333,0.245571371111111,1.35806002333333,1.48276608111111,0.166970873333333,-0.0261777811111111
GSM2738886,2.23969077111111,1.01692895888889,0.688015853333333,2.10288703777778,0.369336151111111,1.1211438,-0.127856081111111,2.36285558333333,0.844738655555555,0.620312394444444,0.302668852222222,1.52948074,1.90996489333333,0.09162499,-0.169164731111111
GSM2738887,1.93321458111111,1.04579277,-0.0628794455555556,1.23536504888889,0.139269432222222,1.22393459111111,0.00054705,2.20924059111111,0.740484635555556,1.29253294,-0.0251876355555555,1.67242077666667,1.77415861444444,-0.0025613011111111,-0.171508842222222
GSM2738888,2.26330130777778,0.93496837,0.459528572222222,3.23582939888889,2.19613602888889,1.11119695222222,0.287298625555556,2.54028072111111,1.22381346222222,0.612419817777778,2.51658172666667,2.23539775888889,2.06245152222222,0.944423826666667,0.850426547777778
GSM2738889,2.15758942,1.15247543555556,0.115400405555556,1.7513671,0.594191186666667,1.18661804444444,0.0173293611111111,2.36757040777778,0.909962882222222,0.752830885555556,0.376604903333333,2.01680894666667,1.75060315,0.167571881111111,-0.0237973733333333
GSM2738892,1.98989643888889,0.698386994444444,0.38810466,2.65930357444444,1.61534984888889,1.34190580666667,0.466903012222222,2.62298652888889,1.18842705888889,0.608195003333333,2.41369316555556,2.25539327,1.97008211666667,1.51989415777778,1.12184913222222
GSM2738893,2.44895332444444,1.21395362444444,0.286697085555556,1.74754130222222,0.72597797,1.37210000222222,-0.111056114444444,2.54656250777778,1.06445322555556,0.937850193333333,0.473638691111111,2.11916816555556,1.75131016333333,1.24961477222222,0.785123682222222
GSM2738894,2.21367091222222,1.35213818777778,0.550655462222222,2.62996743333333,1.52223271555556,0.873547316666667,0.996358117777778,2.18119435888889,1.08857871666667,0.747508975555556,0.144409596666667,2.37729983777778,1.77268239777778,0.656780404444444,0.437744165555556
GSM2738895,2.48903683555556,1.06972799111111,0.34144487,1.83699608666667,0.723497228888889,1.20412460111111,0.836902486666667,2.22088945111111,0.864528628888889,0.630716175555556,2.19419827444444,2.24542659333333,1.89471136222222,0.429628505555556,0.28233549
GSM2738897,2.24116828888889,1.02108306333333,0.216495858888889,1.77528659444444,0.705751906666667,1.01364875333333,-0.0085002566666666,2.27848621777778,1.03287462111111,0.742446125555556,0.987936157777778,2.26871203888889,1.836814,0.475004692222222,0.160236445555556
GSM2738898,2.18044175555556,1.06618047777778,0.156978292222222,1.79412548777778,0.649620401111111,1.05390042555556,-0.139692553333333,2.43320993111111,1.29796797444444,1.03855160666667,0.695647397777778,1.77470280555556,1.82523765333333,-0.0335328722222222,-0.180738212222222
GSM2738899,1.71661639666667,1.57398300333333,0.41934738,2.08239383333333,1.07708849222222,1.09531712444444,0.262554625555556,1.98740120777778,0.785169611111111,1.49336078333333,0.585888986666667,1.22572473,1.60242246333333,-0.114098961111111,-0.243047852222222
GSM2738900,2.31295471777778,1.37760931777778,0.497509848888889,1.43738833333333,0.556942573333333,0.978164236666667,-0.115409467777778,2.25961301333333,1.01692273222222,0.849805775555556,0.369929692222222,1.65203035555556,1.85314957111111,0.0621555977777778,-0.0112408622222222
GSM2738901,2.21639707,0.767900333333333,0.139342593333333,1.22728345444444,0.249773066666667,1.23121920333333,-0.110227755555556,2.74097843888889,1.12583598777778,0.571776611111111,0.114606373333333,1.49978620666667,1.72294346555556,0.881168338888889,0.636548907777778
GSM2738902,1.87806541222222,1.47420801,0.54683593,1.82857743888889,0.610320831111111,0.86238818,-0.0888419077777778,2.38279840777778,1.22467132111111,1.02648958777778,1.09318832888889,2.88211179111111,2.03147315555556,0.122970537777778,0.0577262911111111
GSM2738903,2.05669676666667,1.59755011777778,0.0055823477777777,2.24464478444444,1.57380482666667,0.720401161111111,-0.0241599544444444,2.43520600888889,1.09983803333333,0.64891908,-0.164815308888889,1.59771324555556,1.78425922,-0.0670696722222222,-0.25038605
GSM2738904,2.11516916333333,1.16793891111111,0.0537330711111111,2.36531758555556,1.10797975666667,1.32663247,0.01529142,2.28685498333333,0.883055328888889,0.93676089,0.20560208,2.11684140222222,1.9330507,-0.138308155555556,-0.286344385555556
GSM2738905,2.18212929111111,1.12378648333333,0.383421943333333,1.42319683888889,0.35963891,1.34237126111111,-0.0709962522222222,2.19969228666667,0.923176654444444,0.875187191111111,-0.0142308777777778,2.02965266666667,1.85416603,0.0807470611111111,0.0036903977777777
GSM2738906,2.32244572777778,1.24547396,0.222237648888889,2.00280520555556,0.9327686,1.05181251888889,0.643319964444444,2.47606881555556,0.975816815555556,0.658963218888889,1.23881941,2.12814931333333,1.97280103222222,1.50286902333333,1.22913155666667
GSM2738907,2.29587740777778,1.38945732222222,0.146033344444444,1.63715066,0.50012936,1.10353988,-0.134296637777778,2.49760744555556,0.914554713333333,1.00235450444444,1.02607295,2.30427288555556,1.85232773777778,0.328557447777778,0.152880053333333
GSM2738908,1.76038358444444,1.67016787888889,0.494377704444444,2.21674657888889,0.730244631111111,1.04841817,-0.220697474444444,2.15015418333333,1.00114428888889,0.889616843333333,1.20887035222222,1.38230124444444,1.95190710888889,-0.03439871,-0.19989727
GSM2738910,1.97107081111111,1.26401202444444,0.312503785555556,1.47766809,0.318919218888889,1.07187910666667,-0.134145081111111,2.40175487666667,1.12323159,0.803650521111111,1.22270607222222,1.98228230555556,1.91127176888889,0.0839539577777778,-0.113394112222222
GSM2738911,2.23801212111111,0.962080475555556,0.381106903333333,1.75620008,0.596987925555556,1.00105006555556,0.40167842,2.30323957777778,1.01618785111111,0.787305557777778,2.31980526,2.27614635333333,2.24445375,0.268879191111111,0.122259417777778
GSM2738912,2.04469105333333,0.765680521111111,0.444138753333333,1.65268291444444,0.237980512222222,1.10244201111111,0.0094924277777777,2.38418199555556,1.01536417,0.803583246666667,0.507689801111111,1.80501659888889,1.85873902,0.0618198833333333,-0.0620962188888889
GSM2738913,2.01517136555556,1.02271963111111,0.216940221111111,1.80393954777778,0.719449118888889,1.29170912,3.03921924555556,2.53810585888889,1.29769705777778,0.577896355555556,2.51700745555556,2.65992565111111,1.98408324666667,1.12097458333333,0.895897417777778
GSM2738914,1.95476074555556,0.713996324444444,-0.11852448,1.81194632888889,0.741636958888889,1.08488687444444,0.293146088888889,2.51989554333333,1.07247824555556,0.451408656666667,0.57306173,1.47600386111111,2.01419613,0.0382594555555556,-0.181904045555556
GSM2738915,2.30514476222222,1.27613349666667,0.836989788888889,1.60430746111111,0.520365422222222,0.969701516666667,0.196467001111111,2.46348494222222,1.17376490222222,0.726982188888889,0.594516741111111,1.97739151555556,1.92482732555556,0.118033437777778,0.0479444
GSM2738916,2.02410147333333,1.06140066111111,0.329338275555556,2.35595772555556,1.02937764,1.25699039222222,0.316093896666667,2.45539693,1.13062714777778,0.862440881111111,0.865951901111111,2.73175179666667,1.94864855111111,0.70267147,0.485399133333333
GSM2738917,2.05441036666667,0.853726862222222,0.200219878888889,1.19905866222222,0.121571377777778,1.38264751666667,0.125255628888889,2.25055373555556,0.924461452222222,1.10111928,0.609677372222222,1.56210042222222,2.06797188888889,0.0333230344444444,-0.121134481111111
GSM2738918,2.11207100333333,1.15853668777778,0.616872225555556,1.64488816777778,0.385679995555556,1.08773055666667,0.489695292222222,2.30829222111111,0.927314803333333,0.734388638888889,0.305173074444444,1.82587743111111,1.75397622777778,-0.0064564066666666,-0.0776759433333333
GSM2738919,1.98592851222222,1.14581764777778,0.0842036933333333,1.74342535888889,0.674117016666667,1.24586415888889,0.226229204444444,2.41137574333333,1.00362593111111,0.892335188888889,0.987257403333333,2.22070420333333,1.98911192222222,0.104761368888889,-0.0871432177777778
GSM2738920,1.93648626666667,0.980873012222222,0.354024857777778,0.937212663333333,0.0913005077777778,1.25225364333333,0.394614956666667,2.21212917333333,0.859130302222222,0.785177328888889,1.02234683222222,2.48364034222222,1.81177028555556,0.16751284,-0.0029935622222222
GSM2738921,2.33445923444444,1.35398980555556,0.240530128888889,2.49935566111111,1.44364901,1.22616999111111,1.44924275777778,2.59830419333333,1.16703999222222,0.945483808888889,1.94055219222222,2.68402039888889,2.00909318111111,0.445132244444444,0.210905743333333
GSM2738923,1.95115089555556,2.07355567666667,-0.07922742,1.25457661222222,0.451451675555556,0.788486887777778,-0.2559019,2.15291258666667,0.849131756666667,0.391449993333333,1.04904483888889,1.07026411111111,1.78536422222222,0.0470349777777778,-0.0559955322222222
GSM2738924,1.95766964555556,0.992058626666667,0.259564611111111,2.42756749111111,1.25959804444444,1.15320013333333,0.566001784444444,2.65147029888889,1.31895845444444,0.617933423333333,2.43861667888889,2.58828664111111,1.94932492222222,0.905522314444444,0.796286056666667
GSM2738925,2.33284677777778,1.48089732222222,0.47111356,1.37538161777778,0.241453878888889,1.02684951888889,-0.0906157288888889,2.31584112444444,1.08949695111111,0.935457055555556,0.62983373,1.56794799777778,1.83613100111111,-0.0741476022222222,-0.111254221111111
GSM2738926,2.14126354,1.17554153888889,-0.0639752322222222,1.64310344333333,0.56215034,1.29970550444444,0.0498812322222222,2.38513995,0.892386442222222,1.02354775555556,0.361266097777778,2.26773058777778,1.84687863,0.684062435555556,0.462004876666667
GSM2738927,2.18611236111111,1.00520267444444,0.769272683333333,1.91125628444444,0.95084323,1.07808854111111,0.0017211166666666,2.31862143111111,0.857432604444444,0.500221261111111,0.881659685555556,1.84385367222222,1.82323350555556,0.307347998888889,0.177687553333333
GSM2738928,2.25435684666667,1.06543714,0.335396786666667,2.44848801,1.18211879555556,1.18304205666667,0.136326705555556,2.71376652888889,1.31211539666667,0.583807664444444,1.45534133888889,2.64130993111111,1.95371633111111,0.233504774444444,0.0414512522222222
GSM2738930,2.38153194222222,1.31842633888889,0.388017526666667,1.61785786,0.516433741111111,1.23558351,0.136873846666667,2.09266643777778,0.635663636666667,0.540924088888889,0.59410291,1.87787774,1.71856507222222,0.09683433,-0.0239563944444445
GSM2738931,2.09843562444444,0.66410403,0.812492838888889,3.38557567111111,2.38489961777778,1.38037975444444,0.145425858888889,2.36564784555556,1.15128043666667,1.00395127888889,1.69368886111111,2.21483276333333,1.81493943111111,1.23523023777778,1.13632619222222
GSM2738932,2.36590956777778,1.46537865,0.50263841,1.33317225333333,0.294690526666667,0.831843123333333,-0.171499111111111,2.75502220555556,1.01568467111111,0.503360081111111,0.353752193333333,0.993254897777778,2.06084253333333,-0.0656709744444444,-0.22441362
GSM2738933,2.33606447888889,1.10415206555556,0.269279653333333,1.66321163333333,0.347053663333333,0.958939315555556,0.113173565555556,2.30502987333333,0.931374456666667,0.735913541111111,0.239114431111111,1.90045274555556,1.87793322888889,0.254861347777778,0.0917512455555556
GSM2738934,2.11820214222222,1.14166362888889,0.285237804444444,1.65163518,0.695927885555556,1.01916825222222,-0.0570902266666667,2.40118110555556,1.12842125888889,0.947225962222222,0.490849753333333,2.38336051222222,1.72655167333333,0.247279851111111,0.150252471111111
GSM2738936,2.40209083666667,1.08914731777778,0.521097915555556,1.66615855222222,0.714454251111111,1.13195765,0.3421829,2.53662236555556,1.14366563555556,0.580307256666667,2.42375982777778,1.93174668222222,1.99796377555556,0.350199625555556,0.07251918
GSM2738937,2.23493226666667,1.04735531444444,0.410741581111111,1.44468861444444,0.43186095,1.09385006777778,0.236374966666667,2.51499049555556,1.21990616333333,0.662199668888889,0.12852535,1.86423120111111,2.08896418888889,-0.0920108555555556,-0.217504645555556
GSM2738938,2.27922386777778,1.2016265,-0.0084313288888888,1.63102247111111,0.157422017777778,1.06419941333333,-0.187847614444444,2.16813058444444,0.84730149,0.973372748888889,0.0580304277777778,1.38608538888889,1.69189814222222,-0.0143533511111111,-0.0993317066666667
GSM2738940,2.17932315666667,1.35335143111111,0.201976328888889,1.74368170333333,0.552012238888889,1.16453531333333,0.180580696666667,2.34572349555556,1.04817855555556,0.768907036666667,0.557607387777778,2.04449289333333,1.88552123333333,0.230227568888889,-0.0023040977777777
GSM2738941,2.19300966444444,1.30993331,0.0754351255555556,1.68620729111111,0.49721982,1.13373739888889,0.179179065555556,2.60427474222222,1.27344648777778,0.789460662222222,0.716386584444444,2.30237124555556,1.99970401888889,0.344558411111111,0.134783971111111
GSM2738942,2.13030542888889,1.15074219111111,0.496737761111111,1.99119831333333,0.73156209,1.01101822666667,0.0013893855555555,2.53677547888889,1.17074537444444,0.948802412222222,1.00099155888889,2.84754719777778,1.95656769444444,0.177371741111111,-0.0757941466666667
GSM2738943,2.32291431222222,1.02095183555556,0.903379312222222,1.48231513111111,0.452808026666667,1.52622160333333,1.21012781888889,2.44486554333333,1.07052670444444,0.489838534444444,3.00065780444444,2.99103287666667,1.88559026888889,0.642700645555556,0.224116632222222
GSM2738944,2.12495579222222,1.20131724555556,0.682579328888889,1.80642276444444,0.71764255,1.16206155,-0.109306825555556,2.19464926444444,1.00992753333333,0.772836944444445,0.0403216488888889,1.83710606444444,2.16668988111111,0.190018537777778,-0.0210162622222222
GSM2738945,2.48708036888889,1.97267990777778,0.52905137,1.29479459777778,0.245944073333333,1.11203731444444,-0.235438516666667,2.33282106888889,1.04271553222222,0.410291207777778,0.315247388888889,1.60833743666667,1.94755532555556,0.0039036311111111,-0.0994794044444445
GSM2738946,2.3050515,1.28665584555556,-0.0947470022222222,1.74554040444444,0.942016847777778,0.729629011111111,0.146868603333333,2.18963927777778,0.912930125555556,0.467284851111111,1.88901709444444,1.66354249,1.64976741222222,0.21687509,0.0604783622222222
GSM2738947,2.14589457888889,1.11182492222222,0.433693153333333,2.29749917555556,1.18641011888889,1.16426803888889,0.96504997,2.39512348666667,0.985767016666667,0.923438057777778,0.796681056666667,2.24442844666667,1.96375899666667,0.212920772222222,0.0221860477777778
GSM2738948,2.41123224666667,1.33205249333333,0.865055865555556,1.60709892111111,0.906840898888889,1.24736920222222,-0.09322922,2.26975613111111,0.992744936666667,0.715025445555556,0.789746281111111,1.92586267222222,1.79634390666667,0.341623877777778,0.0710069844444444
GSM2738951,2.28973218888889,0.976302945555556,0.09292737,1.33592410222222,0.489231166666667,0.987161727777778,0.303453358888889,2.39529931777778,1.00288599,0.421954883333333,0.0854167677777778,2.06475492,1.90066235888889,0.390822767777778,0.257371471111111
GSM2738952,2.21616040333333,1.08643404555556,0.296416741111111,2.40375175111111,0.932509554444444,1.02974504222222,2.01271702333333,2.27677225777778,0.946463171111111,0.853164785555556,1.90160379,2.95067860777778,1.93990215777778,1.36507174666667,1.09097582666667
GSM2738954,2.15388114444444,1.22367221444444,0.329757505555556,2.04816205888889,0.602636865555556,0.555296927777778,-0.186542751111111,2.48323701888889,0.987860942222222,0.378615301111111,0.166820333333333,1.32380353888889,1.97569740333333,-0.06220973,-0.27601571
GSM2738955,1.94394394555556,1.03778126666667,0.186407738888889,2.35706390666667,1.04524814444444,1.37328645777778,0.303863326666667,2.52145308777778,1.17659557333333,0.789778776666667,2.15263167111111,2.61580259,1.81278328,0.97468794,0.699755066666667
GSM2738956,1.99673216777778,0.812889786666667,0.40836803,1.9638935,0.523094796666667,1.17969134888889,0.0179000588888889,2.51804546888889,1.20115061555556,0.821830553333333,0.428583587777778,2.34284102,1.74645607777778,0.473683888888889,0.238775857777778
GSM2738957,1.79963636666667,0.952508356666667,0.18027527,2.66800324444444,1.34420111666667,1.19873246222222,0.246726335555556,2.23757460555556,0.956144066666667,0.849722996666667,2.00814680555556,2.99980376333333,1.68051715555556,1.40725861333333,0.774807493333333
GSM2738958,2.16258859555556,1.11938108555556,0.177641094444444,2.17025922222222,1.06798357,1.25428077333333,0.812250384444444,2.42466734333333,1.04520721777778,0.756864338888889,0.963389104444444,2.34761946111111,2.02693707333333,0.838506221111111,0.543934935555555
GSM2738959,2.03165279,1.22021764333333,0.630120926666667,1.59640095777778,0.605024125555556,1.18569240777778,0.0180489055555556,2.27728828444444,0.947857898888889,0.780362213333333,0.518383334444445,1.84870578222222,1.84403046666667,0.181599566666667,0.104830208888889
GSM2738960,2.06962523444444,1.31538694888889,0.0060880922222222,1.87623502333333,0.760621103333333,1.26479317777778,-0.0644143833333333,2.07516026888889,0.759434602222222,0.759931447777778,0.691917384444444,1.34573121222222,1.53603096777778,-0.04020128,-0.196106632222222
GSM2738961,2.42530160777778,1.26083815333333,0.616383531111111,1.39613687333333,0.357075625555556,1.07342391222222,-0.0477287633333333,2.23348775888889,0.805593373333333,0.798455158888889,0.390190657777778,1.80231345111111,1.79208250333333,-0.0073820688888888,-0.0476511366666667
GSM2738963,2.10330922444444,1.74491242444444,0.896361534444444,1.30447599333333,0.252558832222222,1.15357276888889,0.0007027422222222,2.06430418111111,0.750343894444444,0.924536151111111,0.337185591111111,1.57265154111111,1.84163375777778,-0.0082187122222222,-0.125774008888889
GSM2738964,2.27370126333333,0.875996193333333,0.339378172222222,2.26331035444444,1.20845285333333,1.29141760444444,0.531829303333333,2.22784996555556,0.765356756666667,1.03089615555556,1.01183790666667,2.30363457666667,1.82571487444444,1.22080218333333,0.987705258888889
GSM2738965,2.50010672111111,1.20214482333333,0.762201723333333,1.84595523333333,0.864332734444444,0.976909663333333,0.0106632455555556,2.22407946444444,0.902908528888889,0.518854767777778,0.0570678077777778,1.44865941333333,1.35331553111111,0.103474195555556,-0.148455564444444
GSM2738967,2.26687873555556,1.51975292444444,0.303272593333333,1.04063261666667,0.207477523333333,0.853713407777778,-0.0886368944444444,2.43871906,0.791273622222222,0.389152048888889,0.0878164,1.01243368777778,1.86674268222222,-0.11593707,-0.166804656666667
GSM2738970,1.79884660333333,0.757800328888889,-0.0944737788888889,2.09413004444444,1.15007085444444,1.11987897777778,0.907696718888889,2.63085489333333,1.27179843111111,0.556691236666667,0.776172233333333,1.68627366222222,1.94723615222222,0.812024067777778,0.569889068888889
GSM2738972,1.85219049222222,0.85557737,0.922207035555555,1.83434944,0.818344988888889,0.731371384444444,0.198088301111111,2.26461651333333,1.06970811111111,0.720342431111111,0.685273586666667,1.11330259777778,1.58619788777778,0.0625057,-0.0643401377777778
GSM2738973,2.11423713,0.926381845555556,0.181226635555556,3.02768969555556,1.76653097888889,1.31671978111111,0.769865314444444,2.84232027666667,1.24962345555556,0.257059702222222,3.25095986333333,2.55038844777778,2.04445140111111,1.58084820777778,1.05134208444444
GSM2738974,2.16949572444444,1.69653421777778,0.482757862222222,2.62099280333333,1.16023276888889,1.32188214666667,-0.0400385644444444,2.40316416444444,1.10676653666667,0.579602158888889,0.766663967777778,1.84899237333333,1.61567429888889,0.860658476666667,0.427174582222222
GSM2738975,2.10223065,1.44775773777778,0.404926376666667,1.70734611888889,0.63568511,1.19280114777778,0.13726454,2.22967407666667,0.977566381111111,1.08703277111111,0.395901767777778,1.89707637333333,1.92467639666667,-0.0080278744444444,-0.152840488888889
GSM2738977,2.15843604333333,1.26765204111111,0.51938277,1.69064198555556,0.348951415555556,1.21798598555556,-0.157183068888889,2.42269797111111,1.03682682,0.654364081111111,1.70751794555556,2.61012628111111,1.99003795777778,0.728743318888889,0.52718633
GSM2738978,2.27086458111111,1.13472629777778,0.212628977777778,1.85283697666667,0.809495596666667,1.06425346888889,1.25980388333333,2.50218857777778,0.903700347777778,0.475862617777778,0.206588841111111,2.53016677555556,1.98861408777778,0.167815187777778,-0.09842624
GSM2738979,2.33087373,1.70411182555556,0.372827261111111,1.63460217666667,0.507744242222222,1.06394320222222,-0.0575414833333333,2.26965130777778,1.00926774333333,0.601912816666667,0.421339098888889,1.54116587888889,1.58532545,0.103999187777778,-0.09689218
GSM2738980,2.24421543333333,0.820134153333333,0.03632668,1.97017119888889,0.715598373333333,1.43262542111111,0.211383705555556,2.58270596222222,1.16333259222222,1.08449856777778,0.714777398888889,2.01801608666667,1.50746022,0.833049705555556,0.404833573333333
GSM2738981,2.18321669777778,1.28381152666667,0.885001955555555,2.65796553111111,1.10888172888889,0.774366177777778,-0.0248384422222222,2.25022559888889,0.91046605,0.339355305555556,0.407411385555556,1.24395812111111,2.09389728,0.247945267777778,0.03789081
GSM2738982,2.26636452888889,1.25742267888889,0.20244743,2.19156840888889,0.992276065555555,1.15236754888889,0.245054055555556,2.38763598888889,0.81827447,0.501015882222222,1.39256889,2.06299181333333,1.90602129111111,0.488516896666667,0.204305755555556
GSM2738983,2.12617292222222,1.31204283333333,0.0983327144444444,2.28564807222222,1.13724446333333,1.18836477777778,-0.0258706066666667,2.59765546333333,0.976076747777778,0.465977982222222,1.68263827555556,2.23658877444444,1.89892685111111,1.43555731666667,1.02425276111111
GSM2738984,2.09360004111111,0.926897052222222,0.497056561111111,1.91560538777778,0.889744008888889,0.936282346666667,0.173484127777778,2.51172901,1.16455940222222,0.457695001111111,2.84979668111111,2.08354554555556,1.82236457444444,0.752530037777778,0.416850138888889
GSM2738985,2.31094973,1.5360568,0.509664012222222,1.91720082666667,1.03280174666667,1.17121772222222,-0.167873014444444,2.0445042,0.73468808,0.556974831111111,0.170224297777778,1.39831715111111,1.64967698,0.296076931111111,0.08979554
GSM2738988,2.01289642666667,0.842976033333333,0.374284584444444,3.16764326444444,1.88066303888889,1.28300327444444,0.868095881111111,2.33024567222222,1.03340654,1.29652592,0.945306355555556,2.79880658888889,2.13871114888889,1.01338727666667,0.90655306
GSM2738989,2.26253872777778,1.29356418666667,0.991374795555556,1.32074426222222,0.237086355555556,1.06529119888889,-0.0117679588888889,1.90646696777778,0.468773248888889,0.577339503333333,0.465512728888889,1.51059180777778,1.79318529,0.0979090066666667,-0.16047976
GSM2738990,2.27099592555556,0.846340181111111,0.556353655555556,1.02265421333333,0.165889771111111,1.16619927777778,-0.139151997777778,2.42443276555556,0.87765839,0.534689368888889,0.694192015555556,1.57457712,1.8532031,0.0019520166666666,-0.129683995555556
GSM2738991,1.94565372,0.795360338888889,0.252387115555556,2.89766991222222,1.39968982,1.21037543222222,0.572756205555556,2.41741940444444,1.05245661444444,0.682451307777778,2.06231534,2.83186280888889,2.12619356666667,0.516540794444444,0.10913036
GSM2738993,2.57656498888889,1.47292909888889,0.218884811111111,2.02494569666667,0.645692853333333,1.22777226333333,-0.155777847777778,2.69717022666667,1.16567473777778,0.826256287777778,0.103925801111111,1.75281559333333,1.74202424222222,0.0581996011111111,-0.166068154444444
GSM2738994,2.42614485111111,1.21773924,0.252063,1.64807545111111,0.666776441111111,0.938386417777778,0.367898973333333,2.10964523222222,0.75440143,0.755463653333333,2.26524338,2.42061590888889,1.85212326222222,1.37487277777778,1.30784718
GSM2738995,1.90641899777778,1.05265881444444,-0.0524454344444444,2.68564066555556,1.75339602444444,1.31753076111111,0.630417927777778,2.41533383555556,1.02510356555556,0.756151996666667,1.19963467,2.47670497666667,1.83090266222222,0.0232799488888889,-0.114785038888889
GSM2738996,2.1954696,1.34645295666667,0.687454636666667,1.95763905777778,0.585232693333333,1.48078121777778,0.530855325555556,2.15176109333333,0.699456385555556,0.778546613333333,0.686282064444444,2.02123692888889,1.66256719111111,0.141299186666667,0.12597376
GSM2738997,2.06155107222222,0.812195958888889,0.223789406666667,2.24708785555556,1.05188331555556,1.14211205333333,0.07057772,2.32523707222222,1.06695331,0.710782353333333,1.03794378222222,1.98268228,2.01278282666667,0.261097634444444,0.179943643333333
GSM2738998,2.50771638888889,1.24584397111111,0.277376975555556,1.82552394888889,0.778039521111111,1.11764949444444,0.0794300244444444,2.32245597222222,1.06072948333333,0.754140016666667,0.703810394444444,2.01827415222222,1.83542678555556,0.248087578888889,0.0577830388888889
GSM2738999,2.26825522444444,1.40129277444444,-0.157288833333333,1.63492311666667,0.492195578888889,1.51417009333333,-0.118235037777778,2.30170258444444,0.721000027777778,0.784813535555556,-0.128229726666667,1.77072840333333,1.86701007,0.0227006255555555,-0.178163302222222
GSM2739001,2.10243806333333,1.42786062333333,0.392304431111111,1.65478895,0.539957238888889,1.34109721,0.0608282455555556,2.20313466888889,0.884074173333333,1.11848011,0.535334222222222,2.39496208888889,1.76309783777778,0.296375296666667,0.0382230511111111
GSM2739002,1.88902599444444,1.13087521666667,-0.0056521444444444,1.72726557777778,0.615630491111111,1.06494674888889,-0.0568628433333333,2.33041142666667,1.07327147,0.670301931111111,0.58540695,1.47318889,1.93254673333333,0.0618294011111111,-0.0608826566666667
GSM2739004,2.27714833666667,1.07519403111111,-0.0275215922222222,2.11043693333333,0.6238557,1.44197931888889,-0.0346647377777778,2.56487989111111,1.08614499,0.94556054,0.49145315,2.43179062333333,1.85925578777778,-0.02654051,-0.209155355555556
GSM2739007,2.36119523888889,1.34916545555556,0.406579654444444,1.44756739111111,0.723662746666667,1.16658528333333,1.75484046888889,2.29446371888889,1.0941198,0.69649247,0.736160942222222,2.33709088666667,1.86230817777778,0.0108704844444444,-0.0893785488888889
GSM2739008,2.49326186777778,0.818969451111111,1.17969643333333,2.80116857111111,1.49224031,1.15059953666667,1.64402622888889,2.27127493,0.990356013333333,0.465645165555556,2.07554549444444,2.12192209222222,1.93320890555556,0.653763567777778,0.294409058888889
GSM2739009,2.27997164333333,1.40510837666667,0.327614178888889,1.95975322777778,1.06153851333333,1.12219056777778,-0.0945667655555556,2.68821335555556,1.34201089666667,0.990824538888889,0.265591043333333,1.86271495,1.70436641222222,0.1043171,0.137248178888889
GSM2739010,1.86376623111111,0.773168542222222,-0.0618783633333333,1.449221,0.305167213333333,1.44021808333333,0.0440838844444445,2.38570809111111,0.876557216666667,1.33779843333333,0.282908583333333,2.20804267,1.69557731333333,-0.0305712177777778,-0.232917597777778
GSM2739011,2.18885469222222,1.16929117666667,0.313838811111111,1.93087499777778,0.92466144,1.35193343555556,1.42034534777778,2.41088325444444,1.04104305666667,0.641804927777778,1.24626984888889,2.17527814333333,1.87506776444444,0.482100484444444,0.227224533333333
GSM2739012,1.64636763,0.891736737777778,0.445110092222222,2.03901307222222,0.518554474444444,0.860771221111111,-0.0523825844444444,2.01152772222222,0.712267263333333,0.893214752222222,0.0017206511111111,1.70078907,2.16941554666667,-0.0737543133333333,-0.215973073333333
GSM2739013,2.56180796,2.13042887444444,0.86780106,1.71318318111111,0.622235554444444,0.822789628888889,-0.126232878888889,2.40963736666667,1.21479553666667,0.663927785555556,0.0876473677777778,1.69398047666667,1.84656566111111,0.08234613,0.0361049555555556
GSM2739014,2.13385180111111,0.981283733333333,0.246714625555556,2.79076646333333,1.77914042333333,1.56289094,0.627876856666667,2.84162647111111,1.33218429555556,1.00897161555556,2.40008993888889,2.56046251777778,1.90188965888889,0.978768401111111,0.643486937777778
GSM2739015,2.05223490222222,1.06104256444444,0.541248462222222,3.29654438222222,2.37008573,1.26594323888889,1.19377886777778,2.38696657333333,1.07782718777778,0.943715418888889,3.05936822888889,2.88721267111111,2.25348612444444,1.13434163555556,0.36689126
GSM2739017,1.83759991888889,1.06163481444444,0.21981919,2.97500766777778,1.54875862222222,1.34919212444444,0.65211519,2.48888670666667,1.16695216111111,1.09000622222222,2.41164997,2.50663840333333,2.04452889222222,1.68774069777778,1.36400864
